FILE,TLOC,VG,CHURN,ADD,DEL,TPC,AGE,LAST,BFC,PRE,BEFORE,REFAC,NS_SUM,NS_MAX,NF_SUM,NF_MAX,POST,AFTER
qtpim/doc/src/snippets/qtorganizerdocsample/qtorganizerdocsample.cpp,115,14,276,25,251,2,449,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/organizer/requests/qorganizercollectionremoverequest.h,18,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemdetail.h,70,2,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactunionfilter.cpp,43,11,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactanniversary_p.h,82,14,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/items/qorganizertodooccurrence.cpp,92,17,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerpluginloader_p.cpp,60,13,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/details/qcontactpresence.h,36,15,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactintersectionfilter.cpp,43,11,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemdetails.h,0,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbenginefactory.cpp,27,6,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizerabstractrequest.cpp,103,23,60,25,35,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/tests/auto/versit/qversitcontactplugins/plugin1/plugin1.cpp,64,8,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactabstractrequest_p.h,37,6,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/requests/qorganizeritemoccurrencefetchrequest.cpp,76,13,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollectionchangeset.h,32,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerpluginsearch_p.h,46,13,50,25,25,1,470,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbrequestthread.h,80,0,62,32,30,2,481,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/plugins/contacts/jsondb/qcontactjsondbenginefactory.h,14,0,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontacttimestamp_p.h,44,7,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/filters/qorganizeritemdetailrangefilter_p.h,77,13,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactactionfactory.h,19,2,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactjsondbstoragelocations/missingstoragelocations/nostorages/tst_nostorages.cpp,88,7,50,25,25,1,197,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/filters/qdeclarativecontactidfilter_p.h,50,7,50,25,25,1,330,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/versit/qversitdocument/tst_qversitdocument.cpp,142,9,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerexporter.h,46,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemsortorder.cpp,127,23,51,26,25,2,484,86,0,0,0,0,11,10,568,565,0,0
qtpim/tests/auto/contacts/qcontactmanagerplugins/unittest/tst_qcontactmanagerplugins.cpp,115,19,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/requests/qcontactidfetchrequest.h,21,0,50,25,25,1,330,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollectionchangeset_p.h,27,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemdescription.h,12,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/organizer/memory/qorganizeritemmemorybackend_p.h,163,4,50,25,25,1,404,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/versit/qversitcontactplugins/plugin1/plugin1.h,11,0,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollection_p.h,19,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/versit/qvcard30writer/tst_qvcard30writer.cpp,4,0,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactjsondbstoragelocations/missingstoragelocations/tst_missingstorage.cpp,120,12,50,25,25,1,197,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactmanagerenginefactory.cpp,13,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactfetchhint.cpp,110,20,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemdetailrangefilter.cpp,61,10,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactjsondb/synchronizedjsondbclient.cpp,53,8,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactsynctarget_p.h,34,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/requests/qorganizeritemidfetchrequest.h,23,0,53,25,28,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/examples/todo/main.cpp,7,1,66,6,60,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/imports/contacts/qdeclarativecontact.cpp,367,73,53,27,26,2,484,86,0,0,0,0,11,10,581,565,0,0
qtpim/src/organizer/requests/qorganizeritemrequests.h,0,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizerabstractrequest_p.h,37,6,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemdetail_p.h,30,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactactiondescriptor.h,45,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizereventtime.h,18,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemfetchhint.h,29,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactactiondescriptor_p.h,30,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitcontactimporter.h,56,2,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/contacts/memory/qcontactmemorybackend.cpp,660,127,50,25,25,1,400,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactavatar_p.h,43,7,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/tests/auto/versit/qversitcontactplugins/unittest/tst_qversitcontactplugins.cpp,64,11,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/filters/qdeclarativecontactfilters_p.h,0,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitproperty.cpp,163,35,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemchangeset.h,32,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitdocument.cpp,125,27,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitwriter.h,44,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizermanager.cpp,264,51,60,30,30,4,484,50,0,0,0,0,19,10,612,565,0,0
qtpim/src/organizer/filters/qorganizeritemdetailfieldfilter.cpp,48,8,50,25,25,1,197,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/plugin.cpp,67,2,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactnote_p.h,34,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/tests/auto/organizer/qorganizeritemdetail/tst_qorganizeritemdetail.cpp,426,18,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/requests/qcontactrelationshipremoverequest.h,18,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactdetailfilter.cpp,43,11,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizerjournaltime.h,12,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitpluginsearch_p.h,46,13,50,25,25,1,470,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizeritemfilter.cpp,379,87,131,97,34,3,484,86,0,0,0,0,12,10,589,565,0,0
qtpim/src/contacts/qcontactobserver.h,17,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactname_p.h,74,12,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/imports/contacts/details/qdeclarativecontactphonenumber_p.h,63,7,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/qorganizermanager_p.cpp,149,37,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/versit/qversit/tst_qversit.cpp,493,32,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemfetchhint.cpp,70,12,51,26,25,2,484,86,0,0,0,0,11,10,568,565,0,0
qtpim/src/organizer/details/qorganizeritemversion.h,15,3,48,24,24,1,330,86,0,0,0,0,10,10,565,565,0,0
qtpim/doc/src/snippets/qtcontactsdocsample/requestexample.h,54,3,128,0,128,1,449,89,0,1,1,0,2,2,7,7,0,0
qtpim/src/contacts/details/qcontactphonenumber.h,30,7,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactchangelogfilter.cpp,27,8,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactactions/sendemailaction/sendemailaction.cpp,111,25,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontact.h,70,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemtag.h,12,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemintersectionfilter.cpp,43,7,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/engines/qcontactinvalidbackend_p.h,9,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/details/qcontactdisplaylabel.h,13,5,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactmanagerenginefactory.h,26,1,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerhandler.h,23,7,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitcontactimporter_p.h,63,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemfilter.h,54,1,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactactiontarget.h,38,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizeritemsortorder.cpp,81,22,57,32,25,3,484,86,0,0,0,0,12,10,589,565,0,0
qtpim/src/organizer/qorganizercollectionengineid.h,17,0,51,25,26,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/tests/auto/contacts/qcontactjsondbstoragelocations/missingstoragelocations/nosystemstorage/tst_nosystemstorage.cpp,99,8,48,24,24,1,197,86,0,0,0,0,10,10,565,565,0,0
qtpim/examples/calendardemo/src/daypage.cpp,131,24,223,6,217,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/organizer/details/qorganizeritemguid.h,12,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/versit/vcardpreserver/vcardpreserver.h,13,0,48,24,24,1,477,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/requests/qorganizeritemoccurrencefetchrequest.h,25,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/examples/calendardemo/src/todoeditpage.h,38,1,109,6,103,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizeritem.cpp,1249,247,128,91,37,3,484,86,0,0,0,0,12,10,589,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactemailaddress_p.h,33,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/details/qorganizeritemlocation.h,18,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbstring.h,107,101,50,25,25,1,407,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/qdeclarativecontactsortorder_p.h,40,2,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbrequestmanager.h,34,1,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactfamily_p.h,43,7,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/contacts/qcontactmanager_p.cpp,205,41,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/examples/todo/window.cpp,115,12,216,6,210,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/organizer/filters/qorganizeritemdetailrangefilter.h,28,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbdatastorage.h,122,1,72,36,36,2,422,86,0,0,0,0,14,10,599,565,0,0
qtpim/tests/auto/versit/qversitproperty/tst_qversitproperty.cpp,128,9,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemengineid.h,14,1,49,24,25,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/contacts/qcontact_p.h,26,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactidmock.h,42,12,48,24,24,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerhandler.cpp,2,0,52,26,26,2,484,86,0,0,0,0,12,10,571,565,0,0
qtpim/src/contacts/qcontactfilter.h,54,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactinvalidfilter.h,9,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/requests/qorganizeritemfetchforexportrequest.h,25,0,53,25,28,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/organizer/qorganizeritemsortorder_p.h,23,2,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemreminder.h,27,5,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactmanagerfiltering/testactions/numberaction/numberaction_p.h,113,20,48,24,24,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitproperty_p.h,24,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/details/qcontacturl.h,21,8,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollectionengineid.cpp,5,1,60,25,35,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/plugins/versit/backuphandler/backupvcardhandler.h,13,0,48,24,24,1,477,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerimporter.cpp,57,11,54,27,27,2,484,86,0,0,0,0,12,10,571,565,0,0
qtpim/src/contacts/filters/qcontactinvalidfilter.cpp,46,9,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollectionid.cpp,170,38,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizermodel_p.h,145,1,72,28,44,3,484,57,0,1,1,0,15,10,601,565,1,1
qtpim/tests/auto/versitorganizer/qversitorganizerexporter/tst_qversitorganizerexporter.h,28,0,54,28,26,2,300,86,0,0,0,0,12,10,571,565,0,0
qtpim/src/versitorganizer/qversitorganizerexporter.cpp,52,8,55,28,27,2,484,86,0,0,0,0,12,10,571,565,0,0
qtpim/tests/auto/organizer/qorganizermanagerdetails/tst_qorganizermanagerdetails.cpp,79,13,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactgender_p.h,53,5,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/versit/qversitcontactpluginloader_p.cpp,58,12,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/qdeclarativecontactfetchhint.cpp,86,18,51,26,25,2,484,86,0,0,0,0,11,10,581,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizeritemfilter_p.h,207,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/versitorganizer/qversitorganizerimporter.h,43,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemunionfilter.h,18,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/requests/qorganizercollectionfetchrequest.h,15,0,51,24,27,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/doc/src/snippets/qtversitdocsample/qtversitdocsample.cpp,150,21,354,24,330,2,449,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/contacts/details/qcontactsynctarget.h,12,5,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/contacts/jsondb/qcontactjsondbglobal.h,3,0,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerimporter_p.h,155,21,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactdetail.cpp,166,38,52,26,26,2,484,86,0,1,1,0,12,10,572,565,0,0
qtpim/src/contacts/qcontactactiontarget_p.h,23,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizeritemobserver.cpp,27,4,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizer.h,0,0,50,25,25,1,470,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemidfilter.h,16,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactguid_p.h,34,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/organizer/qorganizeritemid.h,37,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/requests/qcontactremoverequest.h,18,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactchangelogfilter_p.h,52,14,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versitorganizer/qversitorganizerimporter_p.cpp,986,251,67,30,37,2,484,86,0,0,0,0,12,10,571,565,0,0
qtpim/tests/auto/versit/qversitcontactplugins/plugin2/plugin2.cpp,64,8,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactintersectionfilter_p.h,45,13,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitcontacthandler.cpp,6,1,51,26,25,2,484,86,0,0,0,0,12,10,571,565,0,0
qtpim/tests/auto/contacts/qcontactjsondb/synchronizedjsondbclient.h,17,0,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitcontactsdefs_p.h,148,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactengineid.cpp,6,1,50,25,25,1,330,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemdetailfilter_p.h,64,13,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactnickname_p.h,34,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/versit/qvcardrestorehandler_p.cpp,107,22,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactfilters.h,0,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/examples/calendardemo/src/journaleditpage.h,35,1,106,6,100,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/imports/contacts/qdeclarativecontactmodel_p.h,117,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/tests/auto/contacts/qcontactasync/maliciousplugin/maliciousplugin.cpp,118,18,48,24,24,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactunionfilter_p.h,45,13,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactfetchhint.h,33,0,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontacttag_p.h,34,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/tests/auto/versit/qvcard21writer/tst_qvcard21writer.h,11,0,48,24,24,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemtimestamp.h,15,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/examples/calendardemo/src/calendardemo.h,66,0,143,6,137,2,478,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/versit/qversitcontactimporter.cpp,78,15,64,32,32,3,484,85,0,0,0,0,16,10,602,565,0,0
qtpim/src/organizer/filters/qorganizeriteminvalidfilter.h,9,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitproperty.h,48,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/filters/qcontactdetailrangefilter.h,28,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/requests/qorganizeritemfetchrequest.cpp,86,15,77,25,52,2,484,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/organizer/filters/qorganizeritemfilters.h,0,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemdetails.cpp,455,118,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/organizer/qorganizeritemasync/unittest/tst_qorganizeritemasync.cpp,1237,121,88,29,59,3,300,50,0,0,0,0,17,10,610,565,0,0
qtpim/src/organizer/items/qorganizernote.h,7,3,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizeritem_p.h,215,1,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/imports/contacts/filters/qdeclarativecontactintersectionfilter_p.h,22,3,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/doc/src/snippets/code/moduleincludes/doc_src_qtorganizer.cpp,3,0,61,6,55,2,358,85,0,0,0,0,14,10,596,565,0,0
qtpim/src/plugins/organizer/jsondb/qorganizerjsondbid.h,52,1,66,34,32,2,481,86,0,0,0,0,14,10,599,565,0,0
qtpim/src/plugins/contacts/jsondb/qcontactjsondbengine.h,39,3,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/qorganizercollection.cpp,152,36,88,26,62,3,484,50,0,0,0,0,14,10,579,565,0,0
qtpim/src/imports/contacts/qdeclarativecontactrelationship.cpp,71,18,51,26,25,2,484,86,0,0,0,0,11,10,581,565,0,0
qtpim/src/plugins/contacts/jsondb/qcontactjsondbrequestmanager.h,53,1,48,24,24,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/qdeclarativecontactfilter.cpp,37,6,78,44,34,2,484,86,0,0,0,0,11,10,581,565,0,0
qtpim/src/plugins/contacts/memory/qcontactmemorybackend_p.h,129,8,48,24,24,1,400,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactmanagerfiltering/testactions/booleanaction/booleanaction_p.h,104,18,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/items/qorganizereventoccurrence.cpp,68,12,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/plugins/contacts/jsondb/qcontactjsondbconverter.cpp,1229,284,50,25,25,1,481,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/details/qorganizeritemrecurrence.h,23,4,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/details/qdeclarativecontactfavorite_p.h,44,9,50,25,25,1,484,86,0,0,0,0,10,10,565,565,1,1
qtpim/src/plugins/organizer/skeleton/qorganizerskeleton.cpp,267,55,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactjsondbstoragelocations/missingstoragelocations/nouserdatastorage/tst_nouserdatastorage.cpp,104,8,50,25,25,1,197,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/versit/qversitdefs_p.h,142,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/details/qcontactglobalpresence.h,28,15,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/organizer/qdeclarativeorganizerrecurrencerule.cpp,180,40,59,33,26,3,484,86,0,0,0,0,12,10,589,565,0,0
qtpim/tests/auto/versit/qversitcontactexporter/tst_qversitcontactexporter.h,56,0,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/imports/contacts/filters/qdeclarativecontactfiltermoc.cpp,2,0,50,25,25,1,478,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/organizer/filters/qorganizeritemunionfilter_p.h,43,13,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/qcontactactionmanager_p.h,27,1,48,24,24,1,484,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/organizer/qorganizeritem/tst_qorganizeritem.cpp,920,37,48,24,24,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/tests/auto/contacts/qcontactmanagerfiltering/testactions/phonenumberaction/phonenumberaction_p.h,104,19,50,25,25,1,300,86,0,0,0,0,10,10,565,565,0,0
qtpim/src/contacts/requests/qcontactrelationshipfetchrequest.h,21,0,50,25,25,1,484,86,0,0,0,0,10,10,565,565,0,0
